Job Opening Id,Account Manager,Job Type,Posting Title,Job Opening Status,Date Opened,City,Province,Country,Created Time,Salary,Profile
Zrecruit_159941000004562462,Riddhi Rane,Full time,Performance Marketing Executive,Declined,13/08/2025,Mumbai,Andheri west,,13/08/2025 07:12 PM,Not Defined,Performance Marketing
Zrecruit_159941000004552155,Dania Assadi,Internship,Social Media Internship,On-Hold,13/08/2025,Delhi,Gurugram,,13/08/2025 04:42 PM,10 - 20 K,Social Media
Zrecruit_159941000004549324,Riddhi Rane,Full time,Social Media Marketing Executive,Filled,13/08/2025,Mumbai,Mumbai,,13/08/2025 05:18 PM,Not Defined,Social Media
Zrecruit_159941000004548774,Gemini Patel,Full time,Associate Digital Marketing (freshers only),Declined,13/08/2025,Mumbai,Andheri East,,13/08/2025 03:38 PM,Not Defined,Social Media
Zrecruit_159941000004548647,Gemini Patel,Internship,Client Servicing Internship,Declined,13/08/2025,Mumbai,Sakinaka,India,13/08/2025 03:26 PM,5 - 10 K,Client Servicing
Zrecruit_159941000004548633,Gemini Patel,Internship,Content Writing,Declined,13/08/2025,Mumbai / Bangalore / Gurgaon / Remote,Mumbai / Bangalore / Gurgaon / Remote,,13/08/2025 03:18 PM,5 - 10 K,Content Writing
Zrecruit_159941000004548606,Gemini Patel,Full time,SEO Internship,Declined,13/08/2025,Mumbai,Saki Naka,India,13/08/2025 03:07 PM,5 - 10 K,SEO
Zrecruit_159941000004548476,Gemini Patel,Full time,Performance Marketing & E-Commerce Manager,Declined,13/08/2025,Andheri,Sakinaaka,India,13/08/2025 02:58 PM,30 - 40 K,E-Commerce
Zrecruit_159941000004548462,Gemini Patel,Internship,Marketing Intern,Filled,13/08/2025,Mumbai,Sakinaka,,13/08/2025 02:46 PM,5 - 10 K,Social Media
Zrecruit_159941000004548163,Dania Assadi,Full time,Solutions Strategis,Cancelled,13/08/2025,mumbai,prabhadevi,,13/08/2025 12:21 PM,20 - 30 K,Solutions Strategist
Zrecruit_159941000004547850,Riddhi Rane,Full time,Digital Marketing Internship,Declined,13/08/2025,Mumbai,Mumbai,,13/08/2025 02:54 PM,Not Defined,Digital Marketing (All-Rounder)
Zrecruit_159941000004542201,Vidhi Yelkar,Full time,Executive – Influencer Outreach,Cancelled,13/08/2025,Mumbai,Lower parel,,13/08/2025 01:11 PM,Not Defined,Influencer Marketing
Zrecruit_159941000004542106,Vidhi Yelkar,Full time,Digital Marketing Intern / Executive,Cancelled,13/08/2025,Mumbai,Andheri,,13/08/2025 12:24 PM,Not Defined,Digital Marketing (All-Rounder)
Zrecruit_159941000004541163,Dania Assadi,Internship,Influencer Marketing Intern,Cancelled,12/08/2025,Mumbai,Maharashtra,India,12/08/2025 7:05 PM,Not Defined,Influencer Marketing
Zrecruit_159941000004539373,Riddhi Rane,Full time,Performance Marketing Executive,Declined,13/08/2025,Delhi,"Patparganj Industrial Area, East Delhi",,13/08/2025 10:36 AM,20 - 30 K,Social Media
Zrecruit_159941000004523545,Riddhi Rane,Full time,Content Writer Intern,Declined,12/08/2025,Mumbai,Lower Parel,,12/08/2025 5:06 PM,5 - 10 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004523528,Riddhi Rane,Internship,Digital Marketing Intern,Declined,12/08/2025,Mumbai,Lower Parel,,12/08/2025 5:04 PM,5 - 10 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004523392,Riddhi Rane,Full time,Social Media Executive,Declined,12/08/2025,Mumbai,Andheri West,,12/08/2025 3:58 PM,30 - 40 K,Social Media
Zrecruit_159941000004523347,Riddhi Rane,Full time,Client Servicing Cum Social Media Executive,Declined,12/08/2025,Mumbai,Goregoan,,12/08/2025 3:32 PM,Not Defined,Digital Marketing (All-Rounder)
Zrecruit_159941000004523326,Riddhi Rane,Full time,Junior Copywriter,Declined,12/08/2025,Mumbai,Goregoan,,12/08/2025 3:22 PM,Not Defined,Copywriting
Zrecruit_159941000004523269,Riddhi Rane,Full time,Social Media Manager,Declined,12/08/2025,Mumbai,Lower Parel,,12/08/2025 2:28 PM,20 - 30 K,Social Media
Zrecruit_159941000004523210,Raj Pithadia,Internship,Social Media Marketing Intern,Declined,12/08/2025,Mumbai,Andheri East,,12/08/2025 2:11 PM,5 - 10 K,Social Media
Zrecruit_159941000004523182,Riddhi Rane,Full time,DIGITAL MARKETING,Declined,12/08/2025,Mumbai,Fort,,12/08/2025 12:46 PM,30 - 40 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004523054,Riddhi Rane,Internship,Social Media Marketing Intern,Declined,12/08/2025,Andheri,Lokhandwala,,12/08/2025 12:16 PM,5 - 10 K,Social Media
Zrecruit_159941000004521739,Gemini Patel,Internship with PPO,Management Trainee – Content Writer,Declined,12/08/2025,Gurgaon,"Spaze I Techpark, Sohna Road",,12/08/2025 5:27 PM,Not Defined,Content Writing
Zrecruit_159941000004521700,Gemini Patel,Internship with PPO,Management Trainee – Digital Marketing,Declined,12/08/2025,Gurgaon,"Spaze I Techpark, Sohna Road",,12/08/2025 5:14 PM,Not Defined,Management Trainee
Zrecruit_159941000004521468,Gemini Patel,Internship with PPO,Performance & Retention Marketing Intern,Declined,12/08/2025,Gurugram,Sector 44,,12/08/2025 4:09 PM,10 - 20 K,Performance Marketing
Zrecruit_159941000004521443,Gemini Patel,Internship with PPO,Performance & Retention Marketing Intern,Filled,12/08/2025,Mumbai,Andheri.,,12/08/2025 4:06 PM,10 - 20 K,Performance Marketing
Zrecruit_159941000004521343,Riddhi Rane,Full time,Content Writer Executive,Declined,12/08/2025,Delhi,"Patparganj Industrial Area, East Delhi",,12/08/2025 2:45 PM,10 - 20 K,Content Writing
Zrecruit_159941000004521329,Riddhi Rane,Internship,Social Media Intern,Declined,12/08/2025,Delhi,"Patparganj Industrial Area, East Delhi",,12/08/2025 2:42 PM,Not Defined,Social Media
Zrecruit_159941000004521316,Riddhi Rane,Full time,Social Media Manager Executive,Declined,12/08/2025,Delhi,"Patparganj Industrial Area, East Delhi",,12/08/2025 2:39 PM,20 - 30 K,Social Media
Zrecruit_159941000004521288,Gemini Patel,Internship with PPO,Client Servicing Intern,Declined,12/08/2025,Delhi,"Near RK Hospital, East Delhi",,12/08/2025 2:25 PM,5 - 10 K,Client Servicing
Zrecruit_159941000004510357,Gemini Patel,Full time,E-commerce Specialist,Declined,11/08/2025,Mumbai,Andheri,,11/08/2025 7:21 PM,Not Defined,E-Commerce
Zrecruit_159941000004510332,Gemini Patel,Full time,Content Writer,Declined,11/08/2025,Mumbai,Maharshtra,India,11/08/2025 7:14 PM,20 - 30 K,Content Writing
Zrecruit_159941000004498791,Vidhi Yelkar,Full time,Social Media and Marketing,Cancelled,11/08/2025,Mumbai,Goregaon,,11/08/2025 7:15 PM,Not Defined,Social Media
Zrecruit_159941000004498777,Vidhi Yelkar,Full time,Social Media Manager,Cancelled,11/08/2025,Mumbai,Andheri,,11/08/2025 7:11 PM,30 - 40 K,Social Media
Zrecruit_159941000004498709,Vidhi Yelkar,Full time,Client servicing,Cancelled,11/08/2025,Mumbai,Ghatkopar,,11/08/2025 5:26 PM,Not Defined,Client Servicing
Zrecruit_159941000004498595,Riddhi Rane,Internship,Content Internship,Cancelled,11/08/2025,Mumbai,Lower Parel,,11/08/2025 4:42 PM,5 - 10 K,Content Management
Zrecruit_159941000004498585,Riddhi Rane,Full time,Social Media Executive,Cancelled,11/08/2025,Mumbai,Lower Parel,,11/08/2025 4:41 PM,30 - 40 K,Social Media
Zrecruit_159941000004498484,Vidhi Yelkar,Internship,Influencer Marketing Intern/Executive,Cancelled,11/08/2025,Mumbai,Andheri,,11/08/2025 3:10 PM,5 - 10 K,Influencer Marketing
Zrecruit_159941000004498474,Vidhi Yelkar,Full time,Client Servicing Executive,Cancelled,11/08/2025,Mumbai,Goregaon,,11/08/2025 2:40 PM,20 - 30 K,Client Servicing
Zrecruit_159941000004498300,Vidhi Yelkar,Full time,Influencer Marketing Executive,Cancelled,11/08/2025,Mumbai,Andheri,,11/08/2025 1:13 PM,20 - 30 K,Influencer Marketing
Zrecruit_159941000004480456,Riddhi Rane,Internship,Social Media Marketing Intern,Declined,11/08/2025,Banglore,"Complex, 459, Sector 4, HSR Layout",,11/08/2025 7:23 PM,5 - 10 K,Social Media
Zrecruit_159941000004480435,Riddhi Rane,Internship,Creator Outreach Intern,Declined,11/08/2025,Delhi,Sultanpur,,11/08/2025 7:21 PM,5 - 10 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004480265,Riddhi Rane,Full time,SEO Trainee,Declined,11/08/2025,Navi Mumbai,.,,11/08/2025 4:38 PM,10 - 20 K,SEO
Zrecruit_159941000004477239,Dania Assadi,Full time,Business Development,Cancelled,11/08/2025,mumbai,Fort / CST,,11/08/2025 2:24 PM,20 - 30 K,Business Development
Zrecruit_159941000004427055,Dania Assadi,Full time,Retention Marketing Role,Cancelled,08/08/2025,Mumbai,Wadala,,08/08/2025 5:20 PM,30 - 40 K,Performance Marketing
Zrecruit_159941000004425939,Riddhi Rane,Internship,Social Media Intern,Declined,09/08/2025,Mumbai,Vile Parle,,09/08/2025 2:44 PM,Not Defined,Social Media
Zrecruit_159941000004425922,Riddhi Rane,Internship,Business Development Intern,Declined,09/08/2025,Mumbai,Vile Parle,,09/08/2025 2:42 PM,Not Defined,Business Development
Zrecruit_159941000004425905,Riddhi Rane,Internship,Founder's Office Intern,Declined,09/08/2025,Mumbai,Vile Parle,,09/08/2025 2:39 PM,Not Defined,Others
Zrecruit_159941000004425848,Riddhi Rane,Internship,Digital Marketing Intern,Declined,09/08/2025,Mumbai,Andheri,,09/08/2025 1:59 PM,5 - 10 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004425825,Riddhi Rane,Internship,Content Writer Intern,Declined,09/08/2025,Mumbai,Charni Road,,09/08/2025 12:58 PM,Not Defined,Content Writing
Zrecruit_159941000004425566,Riddhi Rane,Full time,Digital Marketing Executive,Filled,08/08/2025,Mumbai,Andheri,,08/08/2025 6:40 PM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004287445,Riddhi Rane,Full time,Social Media Executive,Filled,07/08/2025,Mumbai,Andheri,,07/08/2025 5:37 PM,10 - 20 K,Social Media
Zrecruit_159941000004286873,Gemini Patel,Full time,Social Media Content Creator Role.,Declined,07/08/2025,Mumbai,Mumbai,,07/08/2025 5:23 PM,Not Defined,Social Media
Zrecruit_159941000004286619,Gemini Patel,Full time,Social Media Intern,Declined,07/08/2025,Remote,Remote,,07/08/2025 4:38 PM,5 - 10 K,Social Media
Zrecruit_159941000004286433,Aanchal Sharma,Full time,Brand Solutions Executive,Declined,07/08/2025,Mumbai,Mumbai,,07/08/2025 4:02 PM,30 - 40 K,Brand Marketing
Zrecruit_159941000004286407,Gemini Patel,Full time,Digital Marketing Associate,On-Hold,07/08/2025,Delhi,Kirti Nagar,,07/08/2025 3:51 PM,20 - 30 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004285802,Dania Assadi,Full time,Influencer Marketing Executive,Cancelled,08/08/2025,mumbai,LP,,08/08/2025 3:59 PM,20 - 30 K,Influencer Marketing
Zrecruit_159941000004282170,Vidhi Yelkar,Full time,Ecommerce Executive,Cancelled,07/08/2025,Mumbai,Andheri,,07/08/2025 1:01 PM,30 - 40 K,E-Commerce
Zrecruit_159941000004282049,Vidhi Yelkar,Full time,Digital Marketing Executive,Cancelled,07/08/2025,Pune,Pune,,07/08/2025 12:10 PM,30 - 40 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004237391,Vidhi Yelkar,Internship,Digital Marketing Internship,Cancelled,06/08/2025,Mumbai,Chembur,,06/08/2025 7:18 PM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004201772,Riddhi Rane,Internship,Social Media Intern,Declined,06/08/2025,Navi Mumbai,.,,06/08/2025 6:35 PM,5 - 10 K,Social Media
Zrecruit_159941000004145085,Dania Assadi,Internship,Content Developer,Filled,06/08/2025,Mumbai,Ghatkopar,,06/08/2025 11:10 AM,10 - 20 K,Content Management
Zrecruit_159941000004145048,Dania Assadi,Internship,Digital Marketing Intern,On-Hold,06/08/2025,Mumbai,Ghatkopar,,06/08/2025 11:07 AM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004137404,Dania Assadi,Full time,Perfromnace Marketing,Cancelled,05/08/2025,Mumbai,Thane,,05/08/2025 7:31 PM,30 - 40 K,Performance Marketing
Zrecruit_159941000004134959,Vidhi Yelkar,Full time,Associate Business Analyst,Cancelled,06/08/2025,Mumbai,Worli,,06/08/2025 3:31 PM,Not Defined,Performance Marketing
Zrecruit_159941000004131536,Gemini Patel,Full time,Assistant Brand Manager,Declined,05/08/2025,Mumbai,Malad.,,05/08/2025 7:05 PM,Not Defined,Brand Marketing
Zrecruit_159941000004131482,Gemini Patel,Full time,Account Executive (Digital),On-Hold,05/08/2025,Mumbai,Malad,,05/08/2025 6:46 PM,Not Defined,Account Management
Zrecruit_159941000004131464,Gemini Patel,Full time,Senior Account Executive (Digital),Declined,05/08/2025,Mumbai,Malad,,05/08/2025 6:39 PM,Not Defined,Account Management
Zrecruit_159941000004131415,Gemini Patel,Full time,Business Development Executive,On-Hold,05/08/2025,Mumbai,Juhu,,05/08/2025 6:07 PM,20 - 30 K,Business Development
Zrecruit_159941000004131398,Gemini Patel,Full time,Performance Marketing Executive,On-Hold,05/08/2025,Mumbai,Juhu,,05/08/2025 6:05 PM,20 - 30 K,Performance Marketing
Zrecruit_159941000004131381,Gemini Patel,Full time,Senior Social Media Specialist,On-Hold,05/08/2025,Mumbai,Juhu,,05/08/2025 6:01 PM,30 - 40 K,Social Media
Zrecruit_159941000004131369,Gemini Patel,Internship,⁠SEO Internship.,Filled,05/08/2025,Mumbai,Lower Parel.,,05/08/2025 5:59 PM,5 - 10 K,SEO
Zrecruit_159941000004131352,Gemini Patel,Full time,⁠SEO Executive,Declined,05/08/2025,Mumbai,Lower Parel.,,05/08/2025 5:56 PM,20 - 30 K,SEO
Zrecruit_159941000004131333,Riddhi Rane,Full time,SEO Intern,Declined,04/08/2025,Mumbai,Andheri,,04/08/2025 6:57 PM,5 - 10 K,SEO
Zrecruit_159941000004131183,Riddhi Rane,Full time,Performance Media Intern,Declined,04/08/2025,Mumbai,Andheri,,04/08/2025 5:42 PM,5 - 10 K,Performance Marketing
Zrecruit_159941000004127695,Riddhi Rane,Internship,Digital Marketing Intern,Declined,04/08/2025,Mumbai,Andheri,,04/08/2025 3:52 PM,5 - 10 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004126311,Dania Assadi,Full time,E-commerce Associate,Declined,04/08/2025,Delhi,Delhi,,04/08/2025 12:38 PM,Not Defined,E-Commerce
Zrecruit_159941000004116006,Riddhi Rane,Internship,Account Management Internship,Declined,01/08/2025,Remote,Remote,,01/08/2025 6:22 PM,5 - 10 K,Account Management
Zrecruit_159941000004108442,Vidhi Yelkar,Full time,Digital Marketing Executive,Unverified,01/08/2025,Pune,Maharashtra,India,01/08/2025 4:08 PM,30 - 40 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004108344,Vidhi Yelkar,Full time,Business Development Intern,Cancelled,01/08/2025,Mumbai,Maharashtra,India,01/08/2025 3:11 PM,20 - 30 K,Business Development
Zrecruit_159941000004108305,Gemini Patel,Full time,Digital Marketing Executive,Unverified,01/08/2025,,,,01/08/2025 2:48 PM,Not Defined,Digital Marketing (All-Rounder)
Zrecruit_159941000004108065,Dania Assadi,Full time,Performance Marketing Executive,Cancelled,01/08/2025,Bhubaneswar,Odisha,India,01/08/2025 11:56 AM,20 - 30 K,Performance Marketing
Zrecruit_159941000004015742,Riddhi Rane,Internship,Marketing branding intern,Declined,01/08/2025,Mumbai,Chakala,,01/08/2025 4:58 PM,5 - 10 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004015669,Riddhi Rane,Internship,Digital Marketing Intern,Filled,01/08/2025,Remote,Remote,,01/08/2025 3:37 PM,5 - 10 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004015590,Riddhi Rane,Internship,Influencer Marketing Internship,Filled,08/07/2025,Mumbai,Sakinaka,India,01/08/2025 1:20 PM,10 - 20 K,Influencer Marketing
Zrecruit_159941000004012395,Vidhi Yelkar,Full time,Analyst (Display/Programmatic/Paid Search/Paid Social),Cancelled,31/07/2025,Mumbai,Mumbai,,31/07/2025 07:11 PM,30 - 40 K,Performance Marketing
Zrecruit_159941000004012377,Student Support,Full time,Software developer Test,In-progress,01/01/2025,mum,maha,ind,31/07/2025 06:58 PM,1,testing purpose
Zrecruit_159941000004012323,Vidhi Yelkar,Full time,Social Media Marketing Senior Executive,Cancelled,31/07/2025,Mumbai,Saki Naka,,31/07/2025 05:48 PM,30 - 40 K,Social Media
Zrecruit_159941000004012277,Vidhi Yelkar,Internship,SEO Internship,Cancelled,31/07/2025,Mumbai,Mira Road,,31/07/2025 04:59 PM,10 - 20 K,SEO
Zrecruit_159941000004012241,Vidhi Yelkar,Internship,Content Creator Intern,Cancelled,31/07/2025,Mumbai,Goregaon,,31/07/2025 04:46 PM,5 - 10 K,Content Management
Zrecruit_159941000004012176,Vidhi Yelkar,Internship,SEO Internship,Cancelled,31/07/2025,Mumbai,Goregaon,,31/07/2025 03:38 PM,5 - 10 K,SEO
Zrecruit_159941000004005707,Dania Assadi,Full time,SEO Executive,Cancelled,31/07/2025,Mumbai,Maharashtra,India,31/07/2025 04:51 PM,20 - 30 K,SEO
Zrecruit_159941000004005655,Dania Assadi,Full time,Account Executive,On-Hold,31/07/2025,Mumbai,Maharashtra,India,31/07/2025 03:34 PM,20 - 30 K,Account Management
Zrecruit_159941000004005547,Dania Assadi,Full time,Junior E-Commerce Specialist (Shopify & Ads),Cancelled,31/07/2025,Mumbai,Maharashtra,India,31/07/2025 02:38 PM,30 - 40 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004005533,Dania Assadi,Full time,Sr. Executive – Retention marketing,Cancelled,31/07/2025,Mumbai,Maharashtra,India,31/07/2025 02:35 PM,30 - 40 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004005491,Dania Assadi,Full time,Amazon Marketplace specialist,Cancelled,31/07/2025,Mumbai,Maharashtra,India,31/07/2025 02:22 PM,30 - 40 K,Performance Marketing
Zrecruit_159941000004005477,Dania Assadi,Full time,Performance Marketing – Executive (Sr. Profile),Cancelled,31/07/2025,Mumbai,Maharashtra,India,31/07/2025 02:17 PM,30 - 40 K,Performance Marketing
Zrecruit_159941000004005454,Dania Assadi,Full time,Performance Marketing Executive,Cancelled,31/07/2025,Mumbai,Maharashtra,India,31/07/2025 02:11 PM,30 - 40 K,Performance Marketing
Zrecruit_159941000004005430,Vidhi Yelkar,Full time,Social Media Executive,Cancelled,31/07/2025,Mumbai,Maharashtra,India,31/07/2025 01:07 PM,20 - 30 K,Social Media
Zrecruit_159941000004005375,Gemini Patel,Full time,Social Media Intern,Unverified,31/07/2025,,,,31/07/2025 12:34 PM,Not Defined,Social Media
Zrecruit_159941000004002810,Riddhi Rane,Internship,Social Media Marketing Intern,Declined,31/07/2025,Mumbai,Andheri West,,31/07/2025 03:30 PM,5 - 10 K,Social Media
Zrecruit_159941000004002100,Riddhi Rane,Full time,Jr. Influencer Marketing Executive,Declined,30/07/2025,Mumbai,Andheri west,,30/07/2025 06:04 PM,20 - 30 K,Influencer Marketing
Zrecruit_159941000004000643,Gemini Patel,Full time,Digital Media Executive,Declined,31/07/2025,Mumbai,Andheri,,31/07/2025 12:40 PM,20 - 30 K,Digital Marketing (All-Rounder)
Zrecruit_159941000004000203,Gemini Patel,Internship,Copy Interns.,Declined,30/07/2025,Mumbai,Marol,,30/07/2025 06:04 PM,5 - 10 K,Copywriting
Zrecruit_159941000004000179,Gemini Patel,Full time,Social Media Executive,Filled,30/07/2025,Mumbai,Andheri,,30/07/2025 05:43 PM,20 - 30 K,Social Media
Zrecruit_159941000004000165,Gemini Patel,Full time,Content Writer,Declined,30/07/2025,Mumbai,Andheri,,30/07/2025 05:41 PM,20 - 30 K,Content Writing
Zrecruit_159941000004000146,Gemini Patel,Internship,Social Media Intern,Declined,30/07/2025,Mumbai,Andheri East,India,30/07/2025 05:32 PM,5 - 10 K,Social Media
Zrecruit_159941000003999272,Gemini Patel,Full time,Social Media Executive,Declined,30/07/2025,Mumbai,Maharashtra,India,30/07/2025 05:37 PM,20 - 30 K,Social Media
Zrecruit_159941000003995586,Riddhi Rane,Internship,Social Media Marketing Intern,Declined,30/07/2025,Mumbai,Ghansoli,,30/07/2025 01:01 PM,5 - 10 K,Social Media
Zrecruit_159941000003995006,Riddhi Rane,Internship,Social Media Marketing Intern,Declined,30/07/2025,Mumbai,Vasai,,30/07/2025 11:21 AM,5 - 10 K,Social Media
Zrecruit_159941000003991210,Riddhi Rane,Internship,Intern (Social Media & Lead Gen),Declined,30/07/2025,New Delhi,"Promaynov, Panchsheel Park,",,30/07/2025 03:16 PM,5 - 10 K,Social Media
Zrecruit_159941000003991182,Gemini Patel,Full time,Digital Marketing Manager,On-Hold,30/07/2025,Mumbai,Andheri West,,30/07/2025 02:41 PM,30 - 40 K,Digital Marketing (All-Rounder)
Zrecruit_159941000003991097,Gemini Patel,Internship,Digital Ad Sales / Marketing,Declined,30/07/2025,Remote,Remote,,30/07/2025 12:59 PM,5 - 10 K,Business Development
Zrecruit_159941000003991048,Gemini Patel,Full time,Account executive - Client servicing,On-Hold,30/07/2025,Mumbai,Malad,,30/07/2025 12:10 PM,20 - 30 K,Client Servicing
Zrecruit_159941000003990186,Riddhi Rane,Full time,Media Buyer Intern - Meta,Declined,30/07/2025,Gurgaon,Gurgaon,,30/07/2025 11:50 AM,Not Defined,Performance Marketing
Zrecruit_159941000003990155,Gemini Patel,Internship,Social Media & Lead Gen Intern,Filled,30/07/2025,Delhi,Delhi,,30/07/2025 11:30 AM,10 - 20 K,Social Media
Zrecruit_159941000003989481,Dania Assadi,Full time,Social Media Manager,Cancelled,30/07/2025,Pune,Maharashtra,India,30/07/2025 01:21 PM,30 - 40 K,Social Media
Zrecruit_159941000003989398,Gemini Patel,Full time,SEO & Digital Marketing Executive,Unverified,30/07/2025,Indore,Madhya Pradesh,India,30/07/2025 01:09 PM,Not Defined,SEO
Zrecruit_159941000003989353,Vidhi Yelkar,Internship,Social Media Marketing Internship,Cancelled,30/07/2025,Jaipur,Rajasthan,,30/07/2025 12:53 PM,5 - 10 K,Social Media
Zrecruit_159941000003989308,Gemini Patel,Full time,Social Media Manager,Unverified,30/07/2025,,,,30/07/2025 12:27 PM,Not Defined,Social Media
Zrecruit_159941000003989252,Gemini Patel,Full time,Social Media Analyst,Unverified,30/07/2025,Jaipur,Rajasthan,India,30/07/2025 12:11 PM,Not Defined,Social Media
Zrecruit_159941000003989210,Dania Assadi,Full time,Digital Marketing Executive,Cancelled,30/07/2025,Kochi,Kerala,India,30/07/2025 11:54 AM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000003989171,Vidhi Yelkar,Full time,Influencer Marketing Specialist,Cancelled,30/07/2025,,,,30/07/2025 11:32 AM,30 - 40 K,Influencer Marketing
Zrecruit_159941000003989060,Gemini Patel,Part time,Influencer  Marketing Specialist,Unverified,30/07/2025,,,,30/07/2025 11:20 AM,Not Defined,Influencer Marketing
Zrecruit_159941000003989017,Gemini Patel,Full time,Social Media Executive,Unverified,30/07/2025,,,,30/07/2025 11:04 AM,Not Defined,Social Media
Zrecruit_159941000003975209,Vidhi Yelkar,Full time,Email Campaign Management,Cancelled,29/07/2025,Mumbai,Maharashtra,India,29/07/2025 05:02 PM,20 - 30 K,Campaign Management
Zrecruit_159941000003975188,Vidhi Yelkar,Full time,Pay Per Click Executive,Cancelled,29/07/2025,Mumbai,Maharashtra,India,29/07/2025 04:58 PM,20 - 30 K,Digital Marketing (All-Rounder)
Zrecruit_159941000003975150,Vidhi Yelkar,Internship,Digital Marketing Intern,Cancelled,29/07/2025,,,,29/07/2025 03:55 PM,10 - 20 K,Digital Marketing (All-Rounder)
Zrecruit_159941000003975060,Dania Assadi,Full time,Performance Marketing Manager,Cancelled,29/07/2025,Mumbai,Maharashtra,India,29/07/2025 03:16 PM,30 - 40 K,Performance Marketing
Zrecruit_159941000003975022,Dania Assadi,Full time,Digital Marketing Executive,Filled,29/07/2025,Mumbai,Maharashtra,India,29/07/2025 02:41 PM,20 - 30 K,Digital Marketing (All-Rounder)
Zrecruit_159941000003971676,Riddhi Rane,Internship,Digital Marketing Intern,Declined,29/07/2025,Mumbai,Andheri,,29/07/2025 04:18 PM,5 - 10 K,Digital Marketing (All-Rounder)
Zrecruit_159941000003970037,Aanchal Sharma,Full time,Content Marketing Associate,Declined,29/07/2025,Gurgaon,Gurgaon,,29/07/2025 01:48 PM,30 - 40 K,Content Management
Zrecruit_159941000003965283,Riddhi Rane,Internship,SEO Intern,Filled,28/07/2025,Remote,Remote,,28/07/2025 06:37 PM,5 - 10 K,SEO
Zrecruit_159941000003962384,Riddhi Rane,Full time,Influencer Marketing Executive,Declined,28/07/2025,Gurgaon,Gurgaon,,28/07/2025 04:37 PM,Not Defined,Influencer Marketing
Zrecruit_159941000003961907,Gemini Patel,Full time,Paid Media Expert,Unverified,29/07/2025,Mumbai,Maharashtra,India,29/07/2025 01:02 PM,20 - 30 K,Paid Media
Zrecruit_159941000003961782,Gemini Patel,On-site,Digital Marketing Executive ,Declined,,Mumbai,Maharashtra,,29/07/2025 11:02 AM,Not Defined,Digital Marketing
Zrecruit_159941000003961781,Gemini Patel,On-site,Business Development Executive- Digital Marketing,Unverified,,Mumbai,Maharashtra,,29/07/2025 11:02 AM,Not Defined,Digital Marketing
Zrecruit_159941000003961780,Gemini Patel,On-site,Content and Growth Associate,Unverified,,Mumbai,Maharashtra,,29/07/2025 11:02 AM,Not Defined,Digital Marketing
Zrecruit_159941000003961779,Gemini Patel,On-site,Performance Marketing-Consumer Business ,Unverified,,Mumbai,Maharashtra,,29/07/2025 11:02 AM,Not Defined,Digital Marketing
Zrecruit_159941000003961778,Gemini Patel,On-site,Digital Marketing Associate in Navi Mumbai,Unverified,,Mumbai,Maharashtra,,29/07/2025 11:02 AM,Not Defined,Digital Marketing
Zrecruit_159941000003961777,Gemini Patel,On-site,Marketing Executive Social Media & Pitch Deck Design ,Unverified,,Mumbai,Maharashtra,,29/07/2025 11:02 AM,Not Defined,Digital Marketing
Zrecruit_159941000003961776,Gemini Patel,On-site,Advertising Specialist,Unverified,,Mumbai,Maharashtra,,29/07/2025 11:02 AM,Not Defined,Digital Marketing
Zrecruit_159941000003957554,Dania Assadi,Full time,Public Relations - Associate Learner’s Program,On-Hold,28/07/2025,Mumbai,Maharashtra,India,28/07/2025 06:40 PM,Not Defined,Public Relations
Zrecruit_159941000003957531,Dania Assadi,Full time,Social Media - Associate Learner’s Program,Inactive,28/07/2025,Mumbai,Maharashtra,India,28/07/2025 06:35 PM,Not Defined,Social Media
Zrecruit_159941000003957496,Dania Assadi,Full time,Social Media Executive,Filled,28/07/2025,Mumbai,Maharashtra,India,28/07/2025 06:12 PM,20 - 30 K,Social Media
Zrecruit_159941000003957151,Dania Assadi,Full time,Client Servicing Internship,Cancelled,28/07/2025,Mumbai,Maharashtra,India,28/07/2025 05:06 PM,10 - 20 K,Client Servicing
Zrecruit_159941000003957124,Dania Assadi,Full time,Influencer Marketing Intern,Cancelled,28/07/2025,Mumbai,Maharashtra,India,28/07/2025 04:59 PM,10 - 20 K,Influencer Marketing
Zrecruit_159941000003954399,Vidhi Yelkar,Internship,Client Servicing Internship,Filled,28/07/2025,Mumbai,Lower Parel,,28/07/2025 01:26 PM,10 - 20 K,Client Servicing
